source_id,supplier_id,part_id,plant_id,agreed_unit_price,agreed_lead_time_days,moq,is_primary_source,currency
SRC000898,S0029,PN00284,P200,48.51,7,500,True,USD
SRC000899,S0029,PN00284,P500,56.19,50,10,True,USD
SRC000900,S0029,PN00284,P600,55.82,48,10,True,USD
SRC000901,S0025,PN00285,P500,171.29,72,1,True,USD
SRC000902,S0036,PN00286,P600,22.77,43,100,True,USD
SRC000903,S0013,PN00286,P600,21.93,13,1,False,USD
SRC000904,S0036,PN00286,P500,25.03,12,10,True,USD
SRC000905,S0013,PN00286,P500,24.34,43,10,False,USD
SRC000906,S0028,PN00287,P600,45.85,20,10,True,USD
SRC000907,S0040,PN00287,P600,52.32,65,100,False,USD
SRC000908,S0028,PN00287,P400,46.2,17,100,True,USD
SRC000909,S0040,PN00287,P400,52.31,55,100,False,USD
SRC000910,S0035,PN00288,P300,21.96,15,100,True,USD
SRC000911,S0035,PN00288,P200,19.46,50,500,True,USD
SRC000912,S0009,PN00289,P600,68.51,14,100,True,USD
SRC000913,S0026,PN00289,P600,64.73,39,10,False,USD
SRC000914,S0009,PN00289,P200,63.76,42,1,True,USD
SRC000915,S0026,PN00289,P200,65.67,20,500,False,USD
SRC000916,S0019,PN00290,P400,204.12,36,50,True,USD
SRC000917,S0019,PN00290,P200,205.9,41,1,True,USD
SRC000918,S0031,PN00291,P300,37.4,70,100,True,USD
SRC000919,S0031,PN00291,P500,32.53,37,10,True,USD
SRC000920,S0031,PN00291,P400,33.55,49,500,True,USD
SRC000921,S0043,PN00292,P400,9.86,37,1,True,USD
SRC000922,S0009,PN00292,P400,9.29,14,500,False,USD
SRC000923,S0021,PN00292,P400,9.57,67,500,False,USD
SRC000924,S0043,PN00292,P300,11.09,60,50,True,USD
SRC000925,S0009,PN00292,P300,10.5,8,500,False,USD
SRC000926,S0021,PN00292,P300,9.49,60,100,False,USD
SRC000927,S0043,PN00292,P600,9.72,38,1,True,USD
SRC000928,S0009,PN00292,P600,9.77,18,500,False,USD
SRC000929,S0021,PN00292,P600,9.49,74,1,False,USD
SRC000930,S0057,PN00293,P400,53.43,10,1,True,USD
SRC000931,S0057,PN00293,P100,47.71,68,10,True,USD
SRC000932,S0057,PN00293,P500,45.96,58,50,True,USD
SRC000933,S0011,PN00294,P200,25.12,32,1,True,USD
SRC000934,S0011,PN00294,P600,27.15,15,50,True,USD
SRC000935,S0011,PN00294,P100,24.15,64,10,True,USD
SRC000936,S0005,PN00295,P300,56.69,15,50,True,USD
SRC000937,S0052,PN00296,P400,62.47,15,10,True,USD
SRC000938,S0023,PN00296,P400,63.46,72,1,False,USD
SRC000939,S0052,PN00296,P300,58.05,10,10,True,USD
SRC000940,S0023,PN00296,P300,58.8,43,10,False,USD
SRC000941,S0052,PN00296,P500,62.43,43,500,True,USD
SRC000942,S0023,PN00296,P500,59.51,38,500,False,USD
SRC000943,S0055,PN00297,P400,70.36,35,50,True,USD
SRC000944,S0055,PN00297,P200,74.25,74,10,True,USD
SRC000945,S0013,PN00298,P600,198.59,16,500,True,USD
SRC000946,S0013,PN00298,P300,194.5,13,10,True,USD
SRC000947,S0013,PN00298,P200,183.71,57,100,True,USD
SRC000948,S0020,PN00299,P100,41.81,64,1,True,USD
SRC000949,S0051,PN00300,P600,21.71,51,50,True,USD
SRC000950,S0028,PN00300,P600,20.76,19,10,False,USD
SRC000951,S0051,PN00300,P100,21.32,36,100,True,USD
SRC000952,S0028,PN00300,P100,24.4,44,100,False,USD
SRC000953,S0005,PN00301,P400,27.56,20,50,True,USD
SRC000954,S0056,PN00301,P400,26.79,68,1,False,USD
SRC000955,S0041,PN00301,P400,28.58,40,50,False,USD
SRC000956,S0005,PN00301,P100,28.84,54,10,True,USD
SRC000957,S0056,PN00301,P100,25.71,73,500,False,USD
SRC000958,S0041,PN00301,P100,26.79,55,100,False,USD
SRC000959,S0005,PN00301,P300,27.0,11,1,True,USD
SRC000960,S0056,PN00301,P300,27.49,75,10,False,USD
SRC000961,S0041,PN00301,P300,27.34,39,100,False,USD
SRC000962,S0046,PN00302,P600,18.77,13,100,True,USD
SRC000963,S0006,PN00302,P600,17.01,52,100,False,USD
SRC000964,S0046,PN00302,P300,18.14,11,100,True,USD
SRC000965,S0006,PN00302,P300,18.21,75,10,False,USD
SRC000966,S0046,PN00302,P200,17.44,35,50,True,USD
SRC000967,S0006,PN00302,P200,17.8,50,1,False,USD
SRC000968,S0028,PN00303,P200,24.23,35,50,True,USD
SRC000969,S0040,PN00303,P200,24.13,14,1,False,USD
SRC000970,S0038,PN00304,P500,84.26,55,1,True,USD
SRC000971,S0027,PN00304,P500,82.96,30,100,False,USD
SRC000972,S0060,PN00304,P500,84.33,52,10,False,USD
SRC000973,S0038,PN00304,P600,88.97,72,500,True,USD
SRC000974,S0027,PN00304,P600,84.04,7,500,False,USD
SRC000975,S0060,PN00304,P600,80.29,40,500,False,USD
SRC000976,S0027,PN00305,P500,9.83,33,100,True,USD
SRC000977,S0013,PN00305,P500,10.11,40,50,False,USD
SRC000978,S0060,PN00305,P500,11.05,51,10,False,USD
SRC000979,S0028,PN00306,P400,422.71,7,500,True,USD
SRC000980,S0042,PN00306,P400,433.91,21,50,False,USD
SRC000981,S0028,PN00306,P300,480.44,17,500,True,USD
SRC000982,S0042,PN00306,P300,471.45,7,100,False,USD
SRC000983,S0047,PN00307,P100,23.25,49,50,True,USD
SRC000984,S0007,PN00307,P100,21.62,12,10,False,USD
SRC000985,S0047,PN00307,P500,22.98,30,1,True,USD
SRC000986,S0007,PN00307,P500,23.11,42,1,False,USD
SRC000987,S0021,PN00308,P100,21.73,19,50,True,USD
SRC000988,S0021,PN00308,P400,22.76,55,50,True,USD
SRC000989,S0025,PN00309,P500,11.67,36,100,True,USD
SRC000990,S0049,PN00310,P300,37.39,30,50,True,USD
SRC000991,S0034,PN00310,P300,38.34,75,10,False,USD
SRC000992,S0024,PN00311,P200,8.39,51,1,True,USD
SRC000993,S0016,PN00312,P600,33.63,61,500,True,USD
SRC000994,S0016,PN00312,P300,36.31,73,10,True,USD
SRC000995,S0049,PN00313,P600,31.48,36,1,True,USD
SRC000996,S0049,PN00313,P400,31.59,52,500,True,USD
SRC000997,S0049,PN00313,P200,30.84,73,10,True,USD
SRC000998,S0037,PN00314,P500,74.36,48,50,True,USD
SRC000999,S0037,PN00314,P100,75.12,57,10,True,USD
SRC001000,S0060,PN00315,P300,33.75,46,10,True,USD
SRC001001,S0027,PN00315,P300,33.11,13,10,False,USD
SRC001002,S0005,PN00316,P600,57.36,20,500,True,USD
SRC001003,S0005,PN00316,P500,62.63,39,10,True,USD
SRC001004,S0005,PN00316,P200,56.54,55,1,True,USD
SRC001005,S0034,PN00317,P400,70.99,42,1,True,USD
SRC001006,S0049,PN00318,P300,60.87,60,1,True,USD
SRC001007,S0034,PN00318,P300,63.01,71,1,False,USD
SRC001008,S0049,PN00318,P200,60.48,47,50,True,USD
SRC001009,S0034,PN00318,P200,60.19,52,100,False,USD
SRC001010,S0049,PN00318,P500,59.77,33,10,True,USD
SRC001011,S0034,PN00318,P500,57.23,7,50,False,USD
SRC001012,S0051,PN00319,P500,27.28,46,100,True,USD
SRC001013,S0051,PN00319,P100,26.91,49,1,True,USD
SRC001014,S0013,PN00320,P500,21.46,53,500,True,USD
SRC001015,S0013,PN00320,P200,22.19,53,10,True,USD
SRC001016,S0013,PN00320,P300,22.71,10,500,True,USD
SRC001017,S0016,PN00321,P600,6.1,37,1,True,USD
SRC001018,S0035,PN00322,P600,64.74,8,1,True,USD
SRC001019,S0008,PN00322,P600,71.1,69,50,False,USD
SRC001020,S0043,PN00323,P500,152.53,32,10,True,USD
SRC001021,S0057,PN00324,P300,25.6,14,1,True,USD
SRC001022,S0057,PN00324,P500,25.67,34,100,True,USD
SRC001023,S0057,PN00324,P600,23.38,21,500,True,USD
SRC001024,S0016,PN00325,P200,31.37,33,10,True,USD
SRC001025,S0029,PN00325,P200,30.15,13,100,False,USD
SRC001026,S0016,PN00325,P300,29.84,62,1,True,USD
SRC001027,S0029,PN00325,P300,26.91,62,100,False,USD
SRC001028,S0016,PN00325,P100,29.15,54,100,True,USD
SRC001029,S0029,PN00325,P100,29.4,43,10,False,USD
SRC001030,S0031,PN00326,P500,47.46,62,100,True,USD
SRC001031,S0035,PN00327,P300,70.97,11,500,True,USD
SRC001032,S0035,PN00327,P600,68.4,10,1,True,USD
SRC001033,S0035,PN00327,P200,74.41,48,1,True,USD
SRC001034,S0026,PN00328,P100,8.82,43,500,True,USD
SRC001035,S0021,PN00328,P100,7.44,17,50,False,USD
SRC001036,S0026,PN00328,P200,8.26,12,50,True,USD
SRC001037,S0021,PN00328,P200,7.39,75,500,False,USD
SRC001038,S0019,PN00329,P500,26.26,7,1,True,USD
SRC001039,S0019,PN00329,P300,28.92,44,50,True,USD
SRC001040,S0001,PN00330,P600,8.81,18,100,True,USD
SRC001041,S0001,PN00330,P500,9.18,46,500,True,USD
SRC001042,S0001,PN00330,P100,8.53,58,10,True,USD
SRC001043,S0040,PN00331,P600,16.9,57,50,True,USD
SRC001044,S0040,PN00331,P400,15.91,60,1,True,USD
SRC001045,S0040,PN00331,P200,17.07,14,10,True,USD
SRC001046,S0034,PN00332,P400,74.1,40,10,True,USD
SRC001047,S0049,PN00332,P400,86.88,73,500,False,USD
SRC001048,S0034,PN00332,P200,76.78,39,1,True,USD
SRC001049,S0049,PN00332,P200,80.6,59,100,False,USD
SRC001050,S0034,PN00332,P300,75.37,63,10,True,USD
SRC001051,S0049,PN00332,P300,85.42,30,500,False,USD
SRC001052,S0049,PN00333,P100,9.56,19,1,True,USD
SRC001053,S0010,PN00334,P200,260.81,7,1,True,USD
SRC001054,S0010,PN00334,P500,290.71,51,1,True,USD
SRC001055,S0053,PN00335,P400,14.65,39,10,True,USD
SRC001056,S0053,PN00335,P200,13.83,18,50,True,USD
SRC001057,S0053,PN00335,P300,15.53,37,1,True,USD
SRC001058,S0007,PN00336,P500,10.4,56,10,True,USD
SRC001059,S0015,PN00336,P500,8.72,44,1,False,USD
SRC001060,S0033,PN00337,P300,51.83,44,100,True,USD
SRC001061,S0006,PN00338,P100,22.37,11,50,True,USD
SRC001062,S0053,PN00338,P100,21.68,51,1,False,USD
SRC001063,S0010,PN00339,P500,6.6,57,500,True,USD
SRC001064,S0041,PN00340,P400,111.89,48,50,True,USD
SRC001065,S0041,PN00340,P200,117.26,11,100,True,USD
SRC001066,S0041,PN00340,P300,112.69,46,1,True,USD
SRC001067,S0016,PN00341,P200,12.07,60,1,True,USD
SRC001068,S0031,PN00341,P200,11.27,57,50,False,USD
SRC001069,S0016,PN00341,P400,11.35,50,10,True,USD
SRC001070,S0031,PN00341,P400,11.44,54,50,False,USD
SRC001071,S0044,PN00342,P600,35.86,70,50,True,USD
SRC001072,S0044,PN00342,P400,32.67,71,10,True,USD
SRC001073,S0060,PN00343,P500,48.76,64,10,True,USD
SRC001074,S0060,PN00343,P600,47.72,67,100,True,USD
SRC001075,S0021,PN00344,P100,78.66,20,1,True,USD
SRC001076,S0021,PN00344,P200,84.81,60,10,True,USD
SRC001077,S0021,PN00344,P300,94.35,33,50,True,USD
SRC001078,S0040,PN00345,P400,17.57,65,100,True,USD
SRC001079,S0040,PN00345,P200,15.65,20,10,True,USD
SRC001080,S0021,PN00346,P600,95.13,54,1,True,USD
SRC001081,S0025,PN00347,P600,16.27,16,1,True,USD
SRC001082,S0014,PN00347,P600,17.56,68,10,False,USD
SRC001083,S0024,PN00348,P100,38.93,7,500,True,USD
SRC001084,S0044,PN00349,P400,123.92,63,50,True,USD
SRC001085,S0023,PN00349,P400,117.58,51,100,False,USD
SRC001086,S0034,PN00350,P200,158.37,71,1,True,USD
SRC001087,S0049,PN00350,P200,176.86,41,500,False,USD
SRC001088,S0051,PN00351,P600,21.74,46,500,True,USD
SRC001089,S0051,PN00351,P400,21.52,75,10,True,USD
SRC001090,S0023,PN00352,P100,12.0,38,10,True,USD
SRC001091,S0023,PN00352,P500,12.05,33,10,True,USD
SRC001092,S0057,PN00353,P100,21.25,71,100,True,USD
SRC001093,S0057,PN00353,P400,23.48,9,1,True,USD
SRC001094,S0057,PN00353,P500,23.37,71,100,True,USD
SRC001095,S0022,PN00354,P100,12.07,51,1,True,USD
SRC001096,S0011,PN00355,P100,40.1,49,10,True,USD
SRC001097,S0011,PN00355,P600,39.75,17,1,True,USD
SRC001098,S0011,PN00355,P200,37.35,35,500,True,USD
SRC001099,S0031,PN00356,P100,17.75,11,1,True,USD
SRC001100,S0029,PN00356,P100,20.16,48,100,False,USD
SRC001101,S0014,PN00357,P600,23.35,74,1,True,USD
SRC001102,S0014,PN00357,P300,20.66,62,1,True,USD
SRC001103,S0039,PN00358,P100,40.58,54,100,True,USD
SRC001104,S0013,PN00359,P200,70.76,35,1,True,USD
SRC001105,S0036,PN00359,P200,74.39,44,10,False,USD
SRC001106,S0021,PN00360,P500,15.7,38,50,True,USD
SRC001107,S0045,PN00360,P500,15.21,69,100,False,USD
SRC001108,S0021,PN00360,P600,14.43,75,100,True,USD
SRC001109,S0045,PN00360,P600,15.05,69,500,False,USD
SRC001110,S0021,PN00360,P300,14.54,39,500,True,USD
SRC001111,S0045,PN00360,P300,16.26,61,1,False,USD
SRC001112,S0016,PN00361,P100,41.14,40,50,True,USD
SRC001113,S0029,PN00361,P100,38.75,47,500,False,USD
SRC001114,S0016,PN00361,P400,40.39,35,1,True,USD
SRC001115,S0029,PN00361,P400,38.89,59,50,False,USD
SRC001116,S0016,PN00361,P600,45.46,46,100,True,USD
SRC001117,S0029,PN00361,P600,42.73,38,1,False,USD
SRC001118,S0047,PN00362,P400,17.05,73,10,True,USD
SRC001119,S0007,PN00362,P400,15.75,62,500,False,USD
SRC001120,S0011,PN00362,P400,17.34,12,1,False,USD
SRC001121,S0047,PN00362,P600,16.5,62,100,True,USD
SRC001122,S0007,PN00362,P600,15.19,73,1,False,USD
SRC001123,S0011,PN00362,P600,16.31,17,1,False,USD
SRC001124,S0030,PN00363,P100,36.52,40,500,True,USD
SRC001125,S0003,PN00363,P100,37.33,34,10,False,USD
SRC001126,S0018,PN00364,P100,15.93,15,100,True,USD
SRC001127,S0018,PN00364,P300,14.8,41,1,True,USD
SRC001128,S0018,PN00364,P400,17.34,55,100,True,USD
SRC001129,S0026,PN00365,P300,26.25,68,100,True,USD
SRC001130,S0053,PN00366,P300,14.63,64,10,True,USD
SRC001131,S0016,PN00367,P100,17.72,53,100,True,USD
SRC001132,S0031,PN00367,P100,21.2,10,1,False,USD
SRC001133,S0029,PN00367,P100,18.28,31,100,False,USD
SRC001134,S0016,PN00367,P500,18.51,17,10,True,USD
SRC001135,S0031,PN00367,P500,17.8,34,50,False,USD
SRC001136,S0029,PN00367,P500,19.02,49,100,False,USD
SRC001137,S0016,PN00367,P400,20.79,63,10,True,USD
SRC001138,S0031,PN00367,P400,20.02,46,10,False,USD
SRC001139,S0029,PN00367,P400,20.64,35,100,False,USD
SRC001140,S0055,PN00368,P200,12.1,56,100,True,USD
SRC001141,S0031,PN00369,P600,33.79,74,500,True,USD
SRC001142,S0007,PN00370,P500,28.5,67,500,True,USD
SRC001143,S0007,PN00370,P200,25.4,72,50,True,USD
SRC001144,S0007,PN00370,P100,24.7,21,100,True,USD
SRC001145,S0043,PN00371,P400,37.09,38,100,True,USD
SRC001146,S0026,PN00371,P400,34.78,67,1,False,USD
SRC001147,S0009,PN00371,P400,30.78,18,10,False,USD
SRC001148,S0043,PN00371,P300,33.32,64,10,True,USD
SRC001149,S0026,PN00371,P300,34.52,43,50,False,USD
SRC001150,S0009,PN00371,P300,31.93,10,500,False,USD
SRC001151,S0043,PN00371,P100,36.87,53,50,True,USD
SRC001152,S0026,PN00371,P100,30.64,49,500,False,USD
SRC001153,S0009,PN00371,P100,35.97,37,100,False,USD
SRC001154,S0056,PN00372,P300,132.08,57,500,True,USD
SRC001155,S0041,PN00372,P300,135.63,51,1,False,USD
SRC001156,S0056,PN00372,P600,134.47,59,100,True,USD
SRC001157,S0041,PN00372,P600,121.01,65,500,False,USD
SRC001158,S0033,PN00373,P300,75.89,74,500,True,USD
SRC001159,S0033,PN00373,P400,80.3,36,1,True,USD
SRC001160,S0034,PN00374,P100,93.12,69,500,True,USD
SRC001161,S0049,PN00374,P100,93.04,14,500,False,USD
SRC001162,S0034,PN00374,P500,102.58,7,50,True,USD
SRC001163,S0049,PN00374,P500,107.93,43,10,False,USD
SRC001164,S0034,PN00374,P400,106.45,65,100,True,USD
SRC001165,S0049,PN00374,P400,93.34,60,1,False,USD
SRC001166,S0029,PN00375,P600,6.77,53,10,True,USD
SRC001167,S0029,PN00375,P400,7.51,47,50,True,USD
SRC001168,S0025,PN00376,P200,32.12,31,10,True,USD
SRC001169,S0025,PN00376,P100,37.38,63,500,True,USD
SRC001170,S0025,PN00376,P400,34.1,9,500,True,USD
SRC001171,S0021,PN00377,P600,115.28,66,100,True,USD
SRC001172,S0043,PN00377,P600,100.92,70,100,False,USD
SRC001173,S0009,PN00377,P600,119.03,9,100,False,USD
SRC001174,S0021,PN00377,P400,117.47,63,10,True,USD
SRC001175,S0043,PN00377,P400,107.51,36,10,False,USD
SRC001176,S0009,PN00377,P400,108.94,17,500,False,USD
SRC001177,S0021,PN00377,P100,114.91,20,50,True,USD
SRC001178,S0043,PN00377,P100,116.04,40,50,False,USD
SRC001179,S0009,PN00377,P100,102.52,35,1,False,USD
SRC001180,S0041,PN00378,P500,53.65,35,500,True,USD
SRC001181,S0034,PN00379,P600,49.3,71,10,True,USD
SRC001182,S0034,PN00379,P300,50.44,64,10,True,USD
SRC001183,S0033,PN00380,P100,46.19,70,1,True,USD
SRC001184,S0024,PN00380,P100,43.72,16,1,False,USD
SRC001185,S0033,PN00380,P300,39.32,68,1,True,USD
SRC001186,S0024,PN00380,P300,39.29,48,50,False,USD
SRC001187,S0033,PN00380,P600,45.86,35,1,True,USD
SRC001188,S0024,PN00380,P600,42.52,53,10,False,USD
SRC001189,S0053,PN00381,P400,45.74,70,1,True,USD
SRC001190,S0043,PN00382,P300,76.57,41,50,True,USD
SRC001191,S0043,PN00382,P400,65.27,41,500,True,USD
SRC001192,S0028,PN00383,P300,37.89,16,500,True,USD
SRC001193,S0059,PN00383,P300,31.19,15,50,False,USD
SRC001194,S0028,PN00383,P400,37.43,10,500,True,USD
SRC001195,S0059,PN00383,P400,31.35,7,500,False,USD
SRC001196,S0023,PN00384,P300,31.64,43,1,True,USD
SRC001197,S0030,PN00385,P600,139.73,38,50,True,USD
SRC001198,S0030,PN00386,P300,60.07,71,50,True,USD
SRC001199,S0053,PN00387,P500,9.84,46,10,True,USD
SRC001200,S0053,PN00387,P400,8.55,75,50,True,USD
SRC001201,S0001,PN00388,P600,27.78,21,100,True,USD
SRC001202,S0014,PN00388,P600,27.43,47,50,False,USD
SRC001203,S0057,PN00388,P600,28.52,16,100,False,USD
SRC001204,S0031,PN00389,P300,80.87,32,500,True,USD
SRC001205,S0031,PN00389,P100,77.73,13,50,True,USD
SRC001206,S0058,PN00390,P100,42.13,12,100,True,USD
SRC001207,S0046,PN00390,P100,47.52,52,10,False,USD
SRC001208,S0058,PN00390,P600,41.18,72,50,True,USD
SRC001209,S0046,PN00390,P600,43.82,19,50,False,USD
SRC001210,S0024,PN00391,P100,20.34,19,50,True,USD
SRC001211,S0024,PN00391,P300,22.08,65,1,True,USD
SRC001212,S0024,PN00391,P200,20.02,68,10,True,USD
SRC001213,S0028,PN00392,P300,14.67,17,100,True,USD
SRC001214,S0028,PN00392,P500,14.98,57,50,True,USD
SRC001215,S0028,PN00392,P100,15.35,42,10,True,USD
SRC001216,S0047,PN00393,P100,61.83,37,100,True,USD
SRC001217,S0047,PN00393,P300,58.75,50,500,True,USD
SRC001218,S0045,PN00394,P300,111.54,66,1,True,USD
SRC001219,S0046,PN00395,P500,125.38,32,50,True,USD
SRC001220,S0019,PN00395,P500,119.17,8,100,False,USD
SRC001221,S0053,PN00395,P500,106.68,56,50,False,USD
SRC001222,S0049,PN00396,P100,37.0,14,500,True,USD
SRC001223,S0049,PN00396,P500,31.99,49,100,True,USD
SRC001224,S0010,PN00397,P500,11.52,33,1,True,USD
SRC001225,S0010,PN00397,P100,11.79,50,100,True,USD
SRC001226,S0016,PN00398,P600,49.72,53,500,True,USD
SRC001227,S0006,PN00399,P100,43.72,8,50,True,USD
SRC001228,S0046,PN00399,P100,38.85,69,100,False,USD
SRC001229,S0058,PN00399,P100,38.38,9,10,False,USD
SRC001230,S0001,PN00400,P200,55.33,56,100,True,USD
SRC001231,S0002,PN00400,P200,53.11,63,500,False,USD
SRC001232,S0001,PN00400,P500,48.8,60,100,True,USD
SRC001233,S0002,PN00400,P500,56.22,50,100,False,USD
